id,imdb_id,belongs_to_collection,poster_path,original_title,title,genres,status,release_date,release_year,runtime,cast,crew,overview,spoken_languages,popularity2,rating,totalVotes,budget,revenue
1531,tt0099739,,/ucgu8ZE7LN4HerIXqKvCS73Mga5.jpg,Hard to Kill,Hard to Kill,"['Action', 'Thriller']",Released,2/9/1990,1990,96.0,"['Steven Seagal', 'Kelly LeBrock', 'William Sadler']",['Bruce Malmuth'],"Mason Storm, a 'go it alone' cop, is gunned down at home. The intruders kill his wife, and think they've killed both Mason and his son too. Mason is secretly taken to a hospital where he spends several years in a coma. His son meanwhile is growing up thinking his father is dead. When Mason wakes up, everyone is in danger - himself, his son, his best friend, his nurse - but most of all those who arranged for his death",['English'],8.37,5.6,227.0,10000000,47410000
1532,tt0377981,,/atCBHTqq7khw5Z1KSVXDo6ncKWF.jpg,Gnomeo & Juliet,Gnomeo & Juliet,"['Animation', 'Family']",Released,1/13/2011,2011,84.0,"['James McAvoy', 'Michael Caine', 'Maggie Smith']",['Kelly Asbury'],"A version of Shakespeare's play, set in the world of warring indoor and outdoor gnomes. Garden gnomes Gnomeo and Juliet have as many obstacles to overcome as their quasi namesakes when they are caught up in a feud between neighbors. But with plastic pink flamingos and lawnmower races in the mix, can this young couple find lasting happiness?",['English'],17.236,5.8,995.0,36000000,189712432
1533,tt1563738,,/xzOz17yC3K6SZWtWylXimcHUqpD.jpg,One Day,One Day,"['Drama', 'Romance']",Released,3/2/2011,2011,107.0,"['Anne Hathaway', 'Jim Sturgess', 'Patricia Clarkson']",['Lone Scherfig'],"A romantic comedy centered on Dexter and Emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. The film follows what they do on July 15 annually, usually doing something together.",['English'],22.761999999999997,7.2,1937.0,15000000,59389433
1534,tt0094594,,/baRBC4jqRayL3SxSvkrKIbAtIIb.jpg,1969,1969,"['Drama', 'War']",Released,8/18/1988,1988,95.0,"['Robert Downey Jr.', 'Kiefer Sutherland', 'Bruce Dern']",['Ernest Thompson'],"Two rebellious youths, Ralph and Scott, find themselves struggling with adulthood as the Vietnam War rages. Feeling trapped in their small town, Scott battles with his conservative veteran father, Cliff, and Ralph deals with his desperately sexual mother, Ev. When tragic news arrives from overseas, the entire town, inspired by Ralph and Scott's antiwar efforts, reevaluates its attitude toward the war.",['English'],2.6639999999999997,5.5,26.0,0,5979011
1535,tt1128071,,/dlRePtuf4kTUizrlkXU3o0BG6Da.jpg,Free Style,Free Style,"['Drama', 'Family']",Released,12/24/2008,2008,94.0,"['Corbin Bleu', 'Sandra Echeverr√≠a', 'Madison Pettis']",['William Dear'],"Cale Bryant is determined to win a coveted spot on the Grand National motocross racing team. With the support of his loving mother, precocious little sister and new girlfriend, Cale proves against all odds that he has the heart, the willpower and the courage never to give up on his dream.",['English'],0.0,0.0,0.0,0,140987
1536,tt0345551,,/zlBE6Xul0YVVtMXhadXn68M2HU6.jpg,Latter Days,Latter Days,"['Drama', 'Comedy', 'Romance']",Released,7/10/2003,2003,107.0,"['Steve Sandvoss', 'Wes Ramsey', 'Jacqueline Bisset']",['C. Jay Cox'],Aaron Davis (Steve Sandvoss) and Christian Markelli (Wes Ramsey) are the two most opposite people in the world. Aaron is a young Elder (or a Mormon missionary) who wants to do his family proud and is quite passionate about his religion and film. Christian is a shallow WeHo waiter/party boy who only looks forward to bedding a new guy every night.,['English'],7.007999999999999,7.1,103.0,850000,819939
1537,tt3077214,,/gG2Y8GNXzMrZCx65a8EhdNq2iuu.jpg,Suffragette,Suffragette,"['Drama', 'History']",Released,10/16/2015,2015,106.0,"['Carey Mulligan', 'Helena Bonham Carter', 'Meryl Streep']",['Sarah Gavron'],Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,"['English', 'Deutsch']",8.885,7.3,888.0,14000000,16002420
1538,tt1483025,,/qNyMAPesh9SgtXtKN6N9r10cley.jpg,Planet Hulk,Planet Hulk,"['Animation', 'Action', 'Science Fiction']",Released,2/2/2010,2010,81.0,"['Rick D. Wasserman', 'Marc Worden', 'Mark Hildreth']",['Sam Liu'],"When the Hulk becomes too dangerous for the Earth, the Illuminati trick Hulk into a shuttle and launch him into space to a planet where the Hulk can live in peace. Unfortunately, the Hulk's struggle to escape makes a malfunction in the shuttle causing Hulk to land on the planet Sakaar where he is sold into slavery and trained as a gladiator.",[],10.175,6.7,172.0,0,7000000
1539,tt1687901,,/1iIB1eR9pFxoOdAp4FhPCYwQ1TA.jpg,The Awakening,The Awakening,"['Horror', 'Thriller']",Released,8/17/2011,2011,107.0,"['Rebecca Hall', 'Dominic West', 'Imelda Staunton']",['Nick Murphy '],1921 England is overwhelmed by the loss and grief of World War I. Hoax exposer Florence Cathcart (Hall) visits a boarding school to explain sightings of a child ghost.,"['Français', 'English']",8.62,6.4,747.0,4798235,209696
1540,tt1554091,,/vJvATwXjyBZQPA10ponzxnVZvSa.jpg,A Better Life,A Better Life,['Drama'],Released,6/24/2011,2011,98.0,"['Demi√°n Bichir', 'Jos√© Juli√°n', 'Chelsea Rendon']",['Chris Weitz'],A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while traveling across town to perform landscaping work for the city's wealthy landowners.,"['English', 'Español']",5.569,7.1,91.0,10000000,1759252
1541,tt2273657,,/2kJCtB5FPfNH3LDYv2vINrtgCRD.jpg,True Story,True Story,"['Crime', 'Drama', 'Mystery']",Released,4/17/2015,2015,100.0,"['Jonah Hill', 'James Franco', 'Felicity Jones']",['Rupert Goold'],"A drama centered around the relationship between journalist Michael Finkel and Christian Longo, an FBI Most Wanted List murderer who for years lived outside the U.S. under Finkel's name.","['English', 'Italiano']",7.7139999999999995,6.2,803.0,0,4719695
1542,tt3805180,,/hNsmPpl3zLG36jr4EIEd5P8I4pa.jpg,Все и сразу,All at Once,"['Crime', 'Comedy']",Released,6/5/2014,2014,0.0,"['Andrey Muravyov', 'Yuliya Khlynina']",['Roman Karimov'],,['Pусский'],0.6,6.3,8.0,750000,3
1543,tt0120471,"[{'id': 115840, 'name': 'Would I Lie to You? Collection', 'poster_path': '/zHNB1c9ABRWhMknTuUXvz2XtV9B.jpg', 'backdrop_path': '/wJueJlh2mzbZYkjgR7jNBDfIXG6.jpg'}]",/s6yNLv4AkZAf4wWSsONa1NOzc5S.jpg,La vérité si je mens !,La vérité si je mens !,['Comedy'],Released,4/1/1997,1997,100.0,"['Richard Anconina', 'Vincent Elbaz', 'Richard Bohringer']",['Thomas Gilou'],"The sentimental and comedic adventures of Eddie, a non-Jew trying to pass as Jewish though totally ignorant of Jewish traditions, as he works in a Jewish community",['Français'],5.312,6.4,205.0,4000000,29456000
1544,tt0102951,,/5UCDRFr9a7h17WhdH7uf9WW7ZKK.jpg,Soapdish,Soapdish,"['Comedy', 'Drama', 'Romance']",Released,5/31/1991,1991,97.0,"['Sally Field', 'Kevin Kline', 'Robert Downey Jr.']",['Michael Hoffman'],"Celeste Talbert is the star of the long-running soap opera ""The Sun Also Sets."" With the show's ratings down, Celeste's ruthlessly ambitious co-star, Montana Moorehead, and the show's arrogant producer, David Seton Barnes, plot to aggravate her into leaving the show by bringing back her old flame, Jeffrey Anderson, and hiring her beautiful young niece, Lori Craven.",['English'],6.017,6.0,100.0,0,36489888
1545,tt2093991,,/367GHvPaAkK7uPZR1AhZwULnu0x.jpg,Elvis & Nixon,Elvis & Nixon,"['Comedy', 'History']",Released,4/22/2016,2016,87.0,"['Kevin Spacey', 'Michael Shannon', 'Alex Pettyfer']",['Liza Johnson'],"In 1970, a few days before Christmas, Elvis Presley showed up on the White House lawn seeking to be deputized into the Bureau of Narcotics and Dangerous Drugs by the President himself.",['English'],6.807,5.8,225.0,0,1055287
1546,tt0433362,,/ilicCtkHIBb90PvTfXMeSeJ7b0o.jpg,Daybreakers,Daybreakers,"['Fantasy', 'Horror', 'Action', 'Thriller', 'Science Fiction']",Released,1/6/2009,2009,98.0,"['Ethan Hawke', 'Sam Neill', 'Willem Dafoe']","['Michael Spierig', 'Peter Spierig']","In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.",['English'],10.138,6.2,953.0,20000000,51416464
1547,tt2032557,,/h8GW6hvvmzrKKZbdB59b6ome5ki.jpg,The Reluctant Fundamentalist,The Reluctant Fundamentalist,['Thriller'],Released,3/17/2013,2013,130.0,"['Riz Ahmed', 'Kate Hudson', 'Kiefer Sutherland']",['Mira Nair'],"In New York, a Pakistani native finds that his American Dream has collapsed in the wake of the 9/11 terrorist attacks.","['English', 'اردو']",6.482,6.7,115.0,0,519535
1548,tt0338094,,/gEAvUQ4357Fghaqthi7X3wK9Y9U.jpg,The Haunted Mansion,The Haunted Mansion,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",Released,11/25/2003,2003,87.0,"['Eddie Murphy', 'Terence Stamp', 'Nathaniel Parker']",['Rob Minkoff'],"Workaholic Jim Evers and his wife/business partner, Sara get a call one night from mansion owner, Edward Gracey wants to sell his house. Once the Evers family arrive at the mansion a butler takes them to dine with Gracey. Gracey takes one look at Sara and he thinks she's his lost lover.",['English'],7.8660000000000005,5.3,929.0,90000000,182290266
1549,tt0442781,,/p5zUAW7SU127kdp3DEVjfDNlB6j.jpg,Varalaru,Varalaru,['Drama'],Released,10/20/2006,2006,157.0,"['Ajith Kumar', 'Asin Thottumkal', 'Kaniha']",['K. S. Ravikumar'],"Shiva, the ageing business tycoon, bound to his wheelchair, sharing a strong bonding with his son Vishnu. Indulgent, while Vishnu whiles away his time with his cronies taking life easy. But then suddenly Vishnu starts behaving out of character, his drunken bouts and acts causing the father much shame and embarrassment. And when Vishnu professes to remember nothing of what he had done, the father takes him to a psychiatrist.",['தமிழ்'],1.595,6.1,6.0,500000,500000
1550,tt3135556,,/40rpRhar83aVOiRPfveEGe63ghk.jpg,Jimmy Vestvood: Amerikan Hero,Jimmy Vestvood: Amerikan Hero,['Comedy'],Released,3/13/2016,2016,84.0,"['Maz Jobrani', 'John Heard']",['Jonathan Kesselman'],A wannabe private investigator wins the Green Card lottery and moves to America to pursue his dream only to find himself embroiled in a conspiracy to start the next world war.,['English'],1.4569999999999999,5.4,22.0,2500000,230069
1551,tt1646971,"[{'id': 89137, 'name': 'How to Train Your Dragon Collection', 'poster_path': '/nJ7ud7XWnNCnGfRQUkUp2t17Sq3.jpg', 'backdrop_path': '/mvcfPkOvgDJG2lEAxTz0NKqoQLo.jpg'}]",/lRjOR4uclMQijUav4OjeZprlehu.jpg,How to Train Your Dragon 2,How to Train Your Dragon 2,"['Fantasy', 'Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Released,6/12/2014,2014,102.0,"['Jay Baruchel', 'Gerard Butler', 'Kristen Wiig']",['Dean DeBlois'],"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.",['English'],30.995,7.7,5085.0,145000000,609123048
1552,tt1390398,,/kYUcvI4RUzimerSP7cCCPuISVBb.jpg,"Bless Me, Ultima","Bless Me, Ultima","['Drama', 'War']",Released,2/22/2013,2013,106.0,"['Luke Ganalon', 'Miriam Col√≥n', 'Benito Martinez']",['Carl Franklin'],"In a village in New Mexico, the life of young farm boy Antonio is dramatically changed when an old medicine woman joins his household. This affecting coming-of-age tale recounts Antonio's experiences to reveal the spiritual conflict in his community.",['English'],0.0,0.0,0.0,0,1553826
1553,tt0107808,,/4gb38JSPBmAtFopC8vb20Paj20h.jpg,A Perfect World,A Perfect World,"['Crime', 'Drama', 'Thriller']",Released,11/24/1993,1993,138.0,"['Kevin Costner', 'Clint Eastwood', 'Laura Dern']",['Clint Eastwood'],"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",['English'],9.955,7.4,630.0,30000000,135130999
1554,tt1204340,,/SPmTRQxLBytoBpWCpsGHgJEFd7.jpg,Tyrannosaur,Tyrannosaur,"['Drama', 'Romance']",Released,10/7/2011,2011,93.0,"['Peter Mullan', 'Olivia Colman', 'Eddie Marsan']",['Paddy Considine'],"The story of Joseph a man plagued by violence and a rage that is driving him to self-destruction. As Joseph's life spirals into turmoil a chance of redemption appears in the form of Hannah, a Christian charity shop worker. Their relationship develops to reveal that Hannah is hiding a secret of her own with devastating results on both of their lives.",['English'],6.497999999999999,7.4,195.0,0,22321
1555,tt0085672,"[{'id': 314023, 'name': 'Hercules (Lou Ferrigno) Collection', 'poster_path': '/8u0CHePdPsVPFzDYhZLXtacKl51.jpg', 'backdrop_path': None}]",/pXpEKhK5CvyX8fc3hdqrZbwGd3n.jpg,Hercules,Hercules,"['Action', 'Adventure', 'Fantasy']",Released,8/12/1983,1983,98.0,"['Lou Ferrigno', 'Sybil Danning', 'Brad Harris']",['Luigi Cozzi'],"The film is an odd retelling of the story of Hercules battling the wizard Minos, who uses ""science"" in an attempt to take over the world. Hercules must stop him and rescue his princess love in the process. Part of the adventure finds Hercules battling giant robots brought to life by stop motion animation.","['English', 'Italiano']",3.2289999999999996,4.2,30.0,0,10676194
1556,tt0486551,,/2u4eGTXiY0yDhDahJEJ0DUb16hx.jpg,Beerfest,Beerfest,['Comedy'],Released,8/25/2006,2006,110.0,"['Erik Stolhanske', 'Jay Chandrasekhar', 'Steve Lemme']",['Jay Chandrasekhar'],"During a trip to Germany to scatter their grandfather's ashes, German-American brothers Todd and Jan discover Beerfest, the secret Olympics of downing stout, and want to enter the contest to defend their family's beer-guzzling honor. Their Old Country cousins sneer at the Yanks' chances, prompting the siblings to return to America to prepare for a showdown the following year.","['English', 'Deutsch']",8.715,5.8,243.0,17500000,19179969
1557,tt0115734,,/iuO10cRKrMfql5yc8YTgdfHt7gR.jpg,Bottle Rocket,Bottle Rocket,"['Comedy', 'Crime', 'Drama']",Released,2/21/1996,1996,91.0,"['Luke Wilson', 'Owen Wilson', 'Lumi Cavazos']",['Wes Anderson'],"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.","['Español', 'English']",9.327,6.8,430.0,7000000,560069
1558,tt0386140,"[{'id': 1657, 'name': 'Zorro Collection', 'poster_path': '/ziQDmVR3VE0hC0GDWgaQwz0H3Ff.jpg', 'backdrop_path': '/wZCWCe4jPJz04dvVGLQ8TtOq9Js.jpg'}]",/rH3WJbSE3APS1l1hTXZZbz3NVP1.jpg,The Legend of Zorro,The Legend of Zorro,"['Action', 'Adventure']",Released,10/24/2005,2005,129.0,"['Antonio Banderas', 'Catherine Zeta-Jones', 'Adri√°n Alonso Barona']",['Martin Campbell'],"Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house!  Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat.  But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States.  And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late.","['English', 'Italiano', 'Español']",8.7,6.0,1479.0,75000000,142400065
1559,tt2005374,,/2bD6kKCqzsHdcDRxfpMJjSHQmey.jpg,The Frozen Ground,The Frozen Ground,"['Thriller', 'Crime']",Released,7/18/2013,2013,105.0,"['Nicolas Cage', 'Vanessa Hudgens', 'John Cusack']",['Scott Walker'],An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,['English'],9.11,6.3,726.0,27220000,5496951
1560,tt1423995,,/8inchfMZMtZsLwj6dw8l3hKozLi.jpg,Stone,Stone,['Drama'],Released,10/7/2010,2010,105.0,"['Frances Conroy', 'Robert De Niro', 'Edward Norton']",['John Curran'],"Parole officer Jack Mabry has only a few weeks left before retirement and wishes to finish out the cases he's been assigned. One such case is that of Gerald 'Stone' Creeson, a convicted arsonist who is up for parole. Jack is initially reluctant to indulge Stone in the coarse banter he wishes to pursue and feels little sympathy for the prisoner's pleads for an early release. Seeing little hope in convincing Jack himself, Stone arranges for his wife to seduce the officer, but motives and intentions steadily blur amidst the passions and buried secrets of the corrupted players in this deadly game of deception.",['English'],4.846,5.2,316.0,22000000,9479718
1561,tt0085542,,/ikV5SBkSQ9svF82omB1DfghBMn2.jpg,Fire and Ice,Fire and Ice,"['Animation', 'Fantasy', 'Science Fiction']",Released,3/25/1983,1983,81.0,"['Randy Norton', 'Cynthia Leake', 'Steve Sandor']",['Ralph Bakshi'],"In this animated tale, a tiny village is destroyed by a surging glacier, which serves as the deadly domain for the evil Ice Lord, Nekron. The only survivor is a young warrior, Larn, who vows to avenge this act of destruction. The evil continues, however, as Nekron's palace of ice heads straight towards Fire Keep, the great fortress ruled by the good King Jarol. When Jarol's beautiful daughter, Teegra, is abducted by Nekron's sub-human ape-like creatures, Larn begins a daring search for her. What results is a tense battle between good and evil, surrounded by the mystical elements of the ancient past.",['English'],5.88,6.2,62.0,1200000,760883
1562,tt0096071,,/6FcK8I3IBBndBo8gfTx1apC8DYj.jpg,The Serpent and the Rainbow,The Serpent and the Rainbow,"['Horror', 'Thriller']",Released,2/5/1988,1988,98.0,"['Bill Pullman', 'Cathy Tyson', 'Zakes Mokae']",['Wes Craven'],"A Harvard anthropologist is sent to Haiti to retrieve a strange powder that is said to have the power to bring human beings back from the dead. In his quest to find the miracle drug, the cynical scientist enters the rarely seen netherworld of walking zombies, blood rites and ancient curses. Based on the true life experiences of Wade Davis and filmed on location in Haiti, it's a frightening excursion into black magic and the supernatural.",['English'],8.931000000000001,6.4,175.0,7000000,19595031
1563,tt2331143,,/2bDZzjrE4k62GbmZZ93yF2OV83Y.jpg,そして父になる,"Like Father, Like Son",['Drama'],Released,9/28/2013,2013,121.0,"['Masaharu Fukuyama', 'Yoko Maki', 'Lily Franky']",['Hirokazu Koreeda'],Ryota Nonomiya is a successful businessman driven by money. He learns that his biological son was switched with another child after birth. He must make a life-changing decision and choose his true son or the boy he raised as his own.,['日本語'],6.327000000000001,7.5,213.0,0,19978961
1564,tt0144117,"[{'id': 87186, 'name': 'The Boondock Saints Collection', 'poster_path': '/u4hp2I1DgWw2ZnkX2VTZDixGP87.jpg', 'backdrop_path': '/kdxXEiS3sDB7pvQapiqiTRbwkKr.jpg'}]",/fg6fhyKg3vbdGtnf9Hq27Q5gS3r.jpg,The Boondock Saints,The Boondock Saints,"['Action', 'Thriller', 'Crime']",Released,1/22/1999,1999,108.0,"['Willem Dafoe', 'Norman Reedus', 'Sean Patrick Flanery']",['Troy Duffy'],"With a God-inspired moral obligation to act against evil, twin brothers Conner and Murphy set out to rid Boston of criminals. However, rather than working within the system, these Irish Americans decide to take swift retribution into their own hands.","['English', 'Español']",11.149000000000001,7.3,1212.0,6000000,30471
1565,tt1817273,,/cdsRBoAditFXVhSr8SgnJ2WTBkX.jpg,The Place Beyond the Pines,The Place Beyond the Pines,"['Drama', 'Crime']",Released,3/20/2013,2013,140.0,"['Ryan Gosling', 'Bradley Cooper', 'Eva Mendes']",['Derek Cianfrance'],"A motorcycle stunt rider considers committing a crime in order to provide for his wife and child, an act that puts him on a collision course with a cop-turned-politician.","['English', 'Español']",11.668,6.9,2599.0,15000000,35485608
1566,tt1596363,,/p11Ftd4VposrAzthkhF53ifYZRl.jpg,The Big Short,The Big Short,"['Comedy', 'Drama']",Released,12/11/2015,2015,130.0,"['Christian Bale', 'Steve Carell', 'Ryan Gosling']",['Adam McKay'],The men who made millions from a global economic meltdown.,['English'],16.745,7.3,4258.0,28000000,133346506
1567,tt1459052,,/sk8tUzXTB9HEgcyytV6fUvl7GC2.jpg,Picture Me,Picture Me,['Documentary'],Released,9/19/2010,2010,88.0,"['Sara Ziff', 'Caitriona Balfe', 'Nicole Miller']","['Ole Schell', 'Sara Ziff']","A documentary filmmaker follows a model for several years, chronicling her rise from a fresh face to one that adorns billboards and magazines around the world. Go behind the scenes and chronicle the glitzy world of high fashion modeling, from photo shoots with celebrated photographers to runway shows in New York, Milan, and Paris.",['English'],0.0,0.0,0.0,0,11000
1568,tt0473308,,/88FWNhsEvnCGELvUgQEpZ1E5nd5.jpg,Waitress,Waitress,['Comedy'],Released,5/25/2007,2007,108.0,"['Keri Russell', 'Nathan Fillion', 'Andy Griffith']",['Adrienne Shelly'],"Jenna is a pregnant, unhappily married waitress in the deep south. She meets a newcomer to her town and falls into an unlikely relationship as a last attempt at happiness.",['English'],6.189,6.7,211.0,2000000,22179430
1569,tt0163579,,/Teyo0W5euwLChQvFT0NQDfbvcQ.jpg,Chill Factor,Chill Factor,"['Action', 'Comedy', 'Thriller']",Released,9/1/1999,1999,101.0,"['Cuba Gooding Jr.', 'Skeet Ulrich', 'Peter Firth']",['Hugh Johnson'],A store clerk and an ice cream truck driver are thrown together when a dying scientist entrusts them with a deadly chemical kept in ice. This chemical will kill every living thing once it melts. They have to take the chemical codenamed 'Elvis' to the next nearest military base while being chased by terrorists who want it to hold the country for ransom.,['English'],4.579,5.0,57.0,70000000,11263966
1570,tt0092493,"[{'id': 9332, 'name': 'Crocodile Dundee Collection', 'poster_path': '/uFYcjCVfr5lsDnWliBWuHgWXgw.jpg', 'backdrop_path': '/pI2EqYQCzCRnrpiFHl8rrGp1qW9.jpg'}]",/m8DRsyNMD1pzWIgOb7X6XN7R3y0.jpg,Crocodile Dundee II,Crocodile Dundee II,"['Adventure', 'Comedy']",Released,5/19/1988,1988,110.0,"['Paul Hogan', 'Linda Kozlowski', 'John Meillon']",['John Cornell'],Australian outback expert protects his New York love from gangsters who've followed her down under.,['English'],7.792999999999999,5.6,492.0,0,239606210
1571,tt0048280,"[{'id': 97460, 'name': 'Lady and the Tramp Collection', 'poster_path': '/fvk72hTShONXVDDSdoTEVm7DJh0.jpg', 'backdrop_path': '/8YIec6FKfOHn9uw7MMH1200wbyK.jpg'}]",/AqQpqEn33UYExlAoWA02Hizb2lc.jpg,Lady and the Tramp,Lady and the Tramp,"['Family', 'Animation']",Released,6/16/1955,1955,76.0,"['Peggy Lee', 'Barbara Luddy', 'Larry Roberts']","['Hamilton Luske', 'Wilfred Jackson', 'Clyde Geronimi']","Lady, a golden cocker spaniel, meets up with a mongrel dog who calls himself the Tramp. He is obviously from the wrong side of town, but happenings at Lady's home make her decide to travel with him for a while.",['English'],12.222000000000001,7.0,2467.0,0,93600000
1572,tt0866439,,/676inzl4mQBKdXTfkv6XCXGCi4.jpg,Made of Honor,Made of Honor,"['Comedy', 'Romance']",Released,5/2/2008,2008,101.0,"['Patrick Dempsey', 'Michelle Monaghan', 'Kevin McKidd']",['Paul Weiland'],"Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.","['English', 'Français', 'Pусский']",9.579,6.2,765.0,40000000,84601681
1573,tt1166100,,/qACwdCtoaatv8qge2sSWlYpz3yN.jpg,Ghajini,Ghajini,"['Thriller', 'Action', 'Drama', 'Mystery']",Released,12/25/2008,2008,183.0,"['Aamir Khan', 'Asin Thottumkal', 'Jiah Khan']",['A.R. Murugadoss'],Sanjay a rich tycoon suffering from short term memory loss due to being hit by a metal pole when trying to intervene on his girlfriend's murder. Because of this his memory can only last for 15 minutes and he doesn't remember events or incidents that have happened before in his life.,['हिन्दी'],4.921,7.0,131.0,9100000,76000000
1574,tt0435623,,/fNldGq66pv1JhqpWC7Q7FjjnLO7.jpg,Conversations with Other Women,Conversations with Other Women,"['Drama', 'Romance']",Released,6/7/2006,2006,84.0,"['Helena Bonham Carter', 'Aaron Eckhart', 'Yury Tsykun']",['Hans Canosa'],"Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present.",['English'],4.957,6.3,62.0,450000,973525
1575,tt4305148,,/lMuQTz65tkve8g7MMWfKG3n14u3.jpg,Lovesong,Lovesong,"['Drama', 'Romance']",Released,2/17/2017,2017,85.0,"['Jena Malone', 'Riley Keough', 'Jessie Ok Gray']",['So Yong Kim'],"Neglected by her husband, Sarah embarks on an impromptu road trip with her young daughter and her best friend, Mindy. Along the way, the dynamic between the two friends intensifies before circumstances force them apart. Years later, Sarah attempts to rebuild their intimate connection in the days before Mindy‚Äôs wedding.",['English'],5.507999999999999,5.9,87.0,0,6700
1576,tt0099697,,/iGeeKNiYQNFSZOXic3Y1euhGY4S.jpg,Graveyard Shift,Graveyard Shift,"['Drama', 'Horror']",Released,10/26/1990,1990,89.0,"['David Andrews', 'Kelly Wolf', 'Stephen Macht']",['Ralph S. Singleton'],"John Hall is a drifter who wanders into a small town in Maine. He needs a job and decides to seek employment at the community's top business: a large textile mill. He is hired to work the ""graveyard shift"" -- from around midnight to dawn -- and, along with a few others, he is charged with cleaning out the basement. This task strikes the workers as simple enough, but then, as they proceed deeper underground, they encounter an unspeakable monstrosity intent on devouring them all.",['English'],8.611,4.9,86.0,10500000,11582891
1577,tt0335266,,/5T8VvuFTdaawKLJk34i69Utaw7o.jpg,Lost in Translation,Lost in Translation,['Drama'],Released,8/31/2003,2003,102.0,"['Bill Murray', 'Scarlett Johansson', 'Anna Faris']",['Sofia Coppola'],"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.","['日本語', 'English']",11.539000000000001,7.4,3195.0,4000000,119723856
1578,tt0072737,,/rRp1kvKLAQVebzpB738Yk6x97n8.jpg,Breakout,Breakout,"['Action', 'Adventure', 'Thriller']",Released,5/21/1975,1975,96.0,"['Charles Bronson', 'Robert Duvall', 'Jill Ireland']",['Tom Gries'],"A bush pilot is hired for $250,000 to go to Mexico to free an innocent prisoner.",['English'],2.0669999999999997,6.4,26.0,1000000,16000000
1579,tt1250777,"[{'id': 179892, 'name': 'Kick-Ass Collection', 'poster_path': '/2UzHizIS6Z87ocDdY4TALPj1EqD.jpg', 'backdrop_path': '/fYMsCXEMguNlSORJIHydfBgOnty.jpg'}]",/yZFrniO6qSwjTCosStXweYtczGT.jpg,Kick-Ass,Kick-Ass,"['Action', 'Crime']",Released,3/22/2010,2010,117.0,"['Aaron Taylor-Johnson', 'Chlo√´ Grace Moretz', 'Christopher Mintz-Plasse']",['Matthew Vaughn'],"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",['English'],14.526,7.1,7079.0,28000000,96188903
1580,tt1326972,"[{'id': 96677, 'name': 'Red Cliff Collection', 'poster_path': '/3KFgWRuNk3d9QGCnQUXKJSsfrLC.jpg', 'backdrop_path': '/46G7BAqK6LDAxIFVLq926rzN65o.jpg'}]",/s6fUmPUR5YY8HqkCnlthHsVLoDC.jpg,赤壁 2,Red Cliff Part II,"['War', 'Action', 'Drama', 'History', 'Thriller']",Released,1/7/2009,2009,136.0,"['Tony Leung Chiu-Wai', 'Takeshi Kaneshiro', 'Zhang Fengyi']",['John Woo'],"In 208 A.D., in the final days of the Han Dynasty, shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival, the kingdoms of Xu and East Wu formed an unlikely alliance.","['普通话', 'ภาษาไทย']",0.0,0.0,0.0,80000000,121059225
