id,budget,genre_name
1130,2600000,Comedy
1131,0,Action
1131,0,Adventure
1131,0,Comedy
1132,3537415,Comedy
1132,3537415,Drama
1133,100000000,Drama
1133,100000000,Fantasy
1133,100000000,Horror
1134,2000000,Crime
1134,2000000,Drama
1135,0,Drama
1136,26000000,Action
1136,26000000,Fantasy
1136,26000000,Science Fiction
1137,0,Animation
1137,0,Family
1138,22000000,Thriller
1138,22000000,Drama
1138,22000000,Crime
1139,0,Drama
1139,0,Action
1139,0,Thriller
1140,100000,Drama
1140,100000,Science Fiction
1141,20000000,Comedy
1141,20000000,Drama
1142,0,Drama
1142,0,Foreign
1143,19000000,Horror
1143,19000000,Science Fiction
1144,878000,Drama
1144,878000,Romance
1145,0,Horror
1145,0,Action
1145,0,Comedy
1146,12000000,Comedy
1146,12000000,Family
1146,12000000,Adventure
1147,0,Comedy
1147,0,Drama
1147,0,Romance
1148,0,Drama
1149,17000000,Comedy
1150,300000,Comedy
1150,300000,Drama
1151,2000000,Drama
1151,2000000,Romance
1152,150000000,Adventure
1152,150000000,Science Fiction
1152,150000000,Action
1153,22000000,Drama
1153,22000000,History
1153,22000000,War
1154,8000000,Drama
1154,8000000,Comedy
1154,8000000,Thriller
1155,27000000,Fantasy
1155,27000000,Action
1155,27000000,Adventure
1156,3200000,Drama
1156,3200000,Romance
1156,3200000,Comedy
1157,300000,Documentary
1158,3500000,Drama
1158,3500000,Action
1159,90000000,Adventure
1159,90000000,Family
1159,90000000,Fantasy
1160,32000000,Thriller
1160,32000000,Science Fiction
1160,32000000,Mystery
1161,13000000,Drama
1162,0,Drama
1162,0,Romance
1163,3400000,Comedy
1163,3400000,Music
1164,19000000,Family
1164,19000000,Fantasy
1164,19000000,Music
1165,30000000,Action
1165,30000000,Adventure
1165,30000000,Comedy
1166,16000000,Action
1166,16000000,History
1167,1250000,Crime
1167,1250000,Drama
1167,1250000,Thriller
1168,10000000,Mystery
1168,10000000,Drama
1168,10000000,Horror
1169,3250000,Drama
1170,4000000,Animation
1170,4000000,Music
1170,4000000,Family
1170,4000000,Adventure
1170,4000000,Fantasy
1171,0,Drama
1171,0,Romance
1172,30000000,Comedy
1173,0,Comedy
1174,0,Horror
1174,0,Documentary
1175,0,Fantasy
1175,0,Drama
1175,0,Thriller
1176,0,Comedy
1177,18000000,Crime
1177,18000000,Drama
1177,18000000,Thriller
1178,80000000,Drama
1178,80000000,Thriller
1178,80000000,Mystery
1179,0,Comedy
1180,0,Comedy
1181,10500000,Action
1181,10500000,Crime
1181,10500000,Thriller
1182,85000000,Adventure
1182,85000000,Fantasy
1182,85000000,Science Fiction
1183,90000000,Adventure
1183,90000000,Fantasy
1183,90000000,Action
1183,90000000,Thriller
1183,90000000,Science Fiction
1184,9000000,Romance
1184,9000000,Drama
1185,12000000,Romance
1185,12000000,Drama
1186,0,Drama
1186,0,Fantasy
1186,0,Science Fiction
1187,0,Crime
1187,0,Drama
1188,747000,Mystery
1188,747000,Drama
1188,747000,Romance
1188,747000,Thriller
1188,747000,Crime
1189,0,Documentary
1190,1119000,Drama
1190,1119000,History
1191,0,Animation
1191,0,Family
1192,20000000,Comedy
1192,20000000,Action
1192,20000000,Science Fiction
1193,15000000,Comedy
1193,15000000,Drama
1194,10000000,Comedy
1194,10000000,Romance
1195,0,Thriller
1195,0,Horror
1195,0,Comedy
1196,100000000,War
1196,100000000,Action
1196,100000000,Adventure
1196,100000000,Drama
1196,100000000,Thriller
1197,30000000,Drama
1197,30000000,History
1198,5000000,Drama
1198,5000000,Science Fiction
1198,5000000,Mystery
1199,5,Action
1199,5,Adventure
1199,5,Comedy
1199,5,Romance
1200,65000,Romance
1200,65000,Comedy
1200,65000,Drama
1201,13000000,Action
1201,13000000,Adventure
1201,13000000,Drama
1201,13000000,Mystery
1202,25000000,Thriller
1202,25000000,Crime
1202,25000000,Drama
1203,0,Action
1204,62000000,Action
1204,62000000,Drama
1204,62000000,Thriller
1204,62000000,War
1205,0,Comedy
1206,6000000,Science Fiction
1206,6000000,Action
1207,0,Drama
1208,23000000,Adventure
1208,23000000,Thriller
1209,6000000,Drama
1209,6000000,Music
1209,6000000,Romance
1210,10000000,Thriller
1210,10000000,Crime
1211,52000000,Comedy
1212,18000000,Crime
1212,18000000,Drama
1212,18000000,Thriller
1212,18000000,History
1213,5000000,Drama
1213,5000000,Mystery
1213,5000000,Romance
1214,0,Comedy
1214,0,Documentary
1215,0,Comedy
1215,0,Romance
1216,0,Thriller
1217,0,Drama
1217,0,Thriller
1218,55000000,Comedy
1218,55000000,Romance
1219,7000000,Action
1219,7000000,Drama
1219,7000000,Thriller
1220,5000000,Action
1220,5000000,Adventure
1220,5000000,Comedy
1220,5000000,Thriller
1221,15000000,Action
1221,15000000,Comedy
1222,0,Action
1222,0,Adventure
1222,0,Drama
1223,200000000,Animation
1223,200000000,Family
1223,200000000,Adventure
1223,200000000,Comedy
1224,20000000,Horror
1224,20000000,Comedy
1225,100000000,Action
1225,100000000,Adventure
1225,100000000,Science Fiction
1226,0,Comedy
1227,28000000,Horror
1227,28000000,Thriller
1228,1750000,Adventure
1228,1750000,Drama
1229,20000000,Action
1229,20000000,Crime
1229,20000000,Drama
1229,20000000,Thriller
1230,150000000,Fantasy
1230,150000000,Adventure
1230,150000000,Action
1230,150000000,Comedy
1230,150000000,Drama
1231,15000,Horror
1231,15000,Mystery
1232,26000000,Comedy
1232,26000000,Romance
1233,0,Drama
1234,15000000,Comedy
1234,15000000,Drama
1235,28000000,Drama
1235,28000000,Music
1235,28000000,Romance
1236,7000000,Drama
1236,7000000,Romance
1237,60000000,Drama
1237,60000000,Thriller
1238,11000000,Crime
1238,11000000,Comedy
1239,1500000,Horror
1240,1000000,Drama
1240,1000000,Romance
1240,1000000,Comedy
1241,0,Action
1241,0,Comedy
1242,13800000,Drama
1243,26000000,Adventure
1243,26000000,Family
1243,26000000,Science Fiction
1243,26000000,Thriller
1244,105000000,Science Fiction
1244,105000000,Thriller
1244,105000000,Drama
1245,21000000,Action
1245,21000000,Crime
1245,21000000,Thriller
1246,1200000,Action
1246,1200000,Adventure
1246,1200000,Drama
1246,1200000,War
1247,11800000,Romance
1247,11800000,Drama
1248,1500000,Horror
1248,1500000,Mystery
1249,72000000,Drama
1249,72000000,War
1250,225000000,Adventure
1250,225000000,Family
1250,225000000,Fantasy
1251,5000000,Action
1251,5000000,Comedy
1251,5000000,Thriller
1252,7500000,Comedy
1252,7500000,Romance
1253,0,Crime
1253,0,Drama
1254,0,Crime
1254,0,Drama
1254,0,Thriller
1255,0,Drama
1256,0,Western
1257,36000000,Action
1257,36000000,Drama
1258,0,Horror
1258,0,Drama
1258,0,Thriller
1258,0,Crime
1259,0,Comedy
1260,1500000,Action
1260,1500000,Crime
1260,1500000,Drama
1260,1500000,Thriller
1261,5000000,Thriller
1261,5000000,Drama
1262,0,Comedy
1262,0,Drama
1262,0,Mystery
1262,0,Thriller
1263,5000000,Science Fiction
1264,15000000,Drama
1264,15000000,Thriller
1264,15000000,Science Fiction
1264,15000000,Mystery
1265,60000000,Drama
1266,0,Drama
1266,0,Music
1267,16000000,Adventure
1267,16000000,Fantasy
1267,16000000,Animation
1267,16000000,Action
1267,16000000,Family
1268,7000000,Crime
1268,7000000,Thriller
1268,7000000,Comedy
1269,10000000,Comedy
1269,10000000,Drama
1269,10000000,Romance
1270,802000,Drama
1270,802000,Music
1270,802000,Romance
1271,260000000,Action
1271,260000000,Adventure
1271,260000000,Science Fiction
1272,120000,Drama
1272,120000,Horror
1272,120000,Thriller
1272,120000,Crime
1273,6000000,Comedy
1273,6000000,Family
1273,6000000,Fantasy
1274,13000000,Drama
1274,13000000,Romance
1275,25000000,Action
1275,25000000,Drama
1275,25000000,History
1276,230000,Horror
1277,18000000,Action
1277,18000000,Adventure
1277,18000000,Drama
1277,18000000,History
1277,18000000,War
1278,0,Comedy
1278,0,Crime
1278,0,Romance
1279,5000000,Thriller
1279,5000000,Comedy
1279,5000000,Horror
1280,1000000,Thriller
1280,1000000,Horror
1280,1000000,Mystery
1281,0,Animation
1281,0,Drama
1282,9000000,Comedy
1282,9000000,Drama
1283,4000000,Action
1283,4000000,Drama
1283,4000000,Mystery
1283,4000000,Thriller
1284,4000000,Drama
1284,4000000,Romance
1285,2000000,Drama
1285,2000000,Romance
1286,50000000,Comedy
1286,50000000,Horror
1286,50000000,Fantasy
1287,22000000,Action
1287,22000000,Crime
1287,22000000,Thriller
1288,700000,Drama
1288,700000,Romance
1289,1700000,Action
1289,1700000,Science Fiction
1290,0,Adventure
1290,0,Horror
1290,0,Science Fiction
1291,15000000,Comedy
1291,15000000,Drama
1291,15000000,Romance
1292,8000000,Drama
1292,8000000,Adventure
1292,8000000,History
1293,45000000,Adventure
1293,45000000,Action
1293,45000000,Horror
1293,45000000,Science Fiction
1294,40000000,Drama
1294,40000000,Action
1294,40000000,Thriller
1294,40000000,Crime
1295,24000000,Adventure
1295,24000000,Family
1295,24000000,Fantasy
1295,24000000,Music
1296,20500000,Thriller
1296,20500000,Horror
1297,28000000,Thriller
1297,28000000,Horror
1298,10700000,Action
1298,10700000,Comedy
1299,0,Horror
1299,0,Science Fiction
1299,0,Thriller
1300,0,Family
1300,0,Comedy
1300,0,Drama
1301,35000000,Horror
1301,35000000,Comedy
1301,35000000,Romance
1302,0,Drama
1303,44000000,Action
1303,44000000,Drama
1303,44000000,History
1303,44000000,Western
1304,1500000,Comedy
1304,1500000,Drama
1305,0,Animation
1305,0,Drama
1305,0,Fantasy
1306,18000000,Action
1306,18000000,Crime
1306,18000000,Thriller
1307,25000000,Action
1307,25000000,Crime
1307,25000000,Thriller
1308,0,Comedy
1308,0,Drama
1309,7000000,Drama
1309,7000000,Mystery
1309,7000000,Thriller
1310,61000000,Mystery
1310,61000000,Thriller
1310,61000000,Drama
1311,0,Drama
1311,0,Comedy
1311,0,Romance
1312,3900000,Drama
1312,3900000,History
1313,30000000,Mystery
1313,30000000,Thriller
1314,33000000,Fantasy
1314,33000000,Romance
1315,5000000,Horror
1315,5000000,Thriller
1316,5000000,Drama
1316,5000000,History
1317,2200000,Horror
1317,2200000,Thriller
1318,722083,History
1318,722083,Drama
1319,8000000,Action
1319,8000000,Comedy
1320,30000000,Adventure
1320,30000000,Comedy
1320,30000000,Science Fiction
1321,110000000,Action
1321,110000000,Drama
1321,110000000,Thriller
1322,65000000,Science Fiction
1322,65000000,Action
1322,65000000,Horror
1322,65000000,Thriller
1322,65000000,Adventure
1322,65000000,Fantasy
1323,0,Mystery
1323,0,Crime
1323,0,Drama
1324,0,Drama
1324,0,Family
1325,0,Drama
1326,0,Horror
1326,0,Thriller
1327,0,Comedy
1328,25000000,Adventure
1328,25000000,Drama
1329,0,Comedy
1330,0,Drama
1330,0,Foreign
1330,0,Romance
1331,0,Drama
1331,0,Romance
1332,0,Drama
1333,150000000,Science Fiction
1333,150000000,Action
1333,150000000,Adventure
1334,0,Documentary
1335,120000000,Action
1335,120000000,Crime
1335,120000000,Comedy
1336,6000000,Drama
1337,0,Western
1338,1200000,Comedy
1339,12000000,Adventure
1339,12000000,Fantasy
1339,12000000,Drama
1339,12000000,Science Fiction
1339,12000000,Romance
1339,12000000,Family
1340,6000000,Action
1340,6000000,Thriller
1341,35000000,Horror
1341,35000000,Mystery
1341,35000000,Thriller
1342,30000000,Drama
1342,30000000,Romance
1343,0,Drama
1343,0,War
1344,7000000,Action
1344,7000000,Adventure
1344,7000000,Comedy
1344,7000000,Crime
1344,7000000,Drama
1345,0,Drama
1345,0,Romance
1346,40000000,Action
1346,40000000,Drama
1346,40000000,Thriller
1346,40000000,War
1347,1,Drama
1348,80000000,Comedy
1348,80000000,Romance
1348,80000000,Family
1349,6000000,Drama
1349,6000000,Adventure
1349,6000000,Horror
1350,30000000,Drama
1350,30000000,History
1350,30000000,Thriller
1351,0,Drama
1352,38000000,Horror
1352,38000000,Thriller
1353,55000000,Action
1353,55000000,Thriller
1353,55000000,Crime
1354,30000000,Drama
1354,30000000,Comedy
1354,30000000,Romance
1355,0,Drama
1355,0,Thriller
1356,85000000,Drama
1356,85000000,History
1356,85000000,Romance
1357,25000,Action
1357,25000,Crime
1357,25000,Drama
1357,25000,Thriller
1358,0,Horror
1359,0,Comedy
1360,11000000,Action
1360,11000000,Drama
1361,0,Action
1361,0,Thriller
1361,0,Science Fiction
1362,0,Drama
1362,0,History
1363,35000000,Comedy
1363,35000000,Drama
1363,35000000,Family
1363,35000000,Music
1363,35000000,Romance
1364,0,Comedy
1364,0,Romance
1365,5700000,Action
1365,5700000,Thriller
1365,5700000,Drama
1366,250000,Thriller
1366,250000,Drama
1367,11000000,Action
1367,11000000,Crime
1367,11000000,Drama
1368,1200000,Comedy
1368,1200000,Mystery
1368,1200000,Thriller
1369,6000000,Action
1369,6000000,Comedy
1369,6000000,Romance
1370,8000000,Drama
1370,8000000,Action
1370,8000000,History
1370,8000000,Thriller
1371,16000000,Comedy
1371,16000000,Drama
1371,16000000,Romance
1372,0,Comedy
1372,0,Drama
1373,0,Action
1373,0,Western
1374,35000000,Action
1374,35000000,Crime
1374,35000000,Drama
1374,35000000,Thriller
1375,23000000,Drama
1376,20000000,Drama
1376,20000000,Action
1377,0,Drama
1378,37000000,Comedy
1378,37000000,Family
1378,37000000,Romance
1379,12000000,Drama
1379,12000000,Comedy
1380,3800000,Drama
1381,325000,Drama
1381,325000,Thriller
1382,2883848,Comedy
1382,2883848,Romance
1383,800000,Crime
1383,800000,Drama
1383,800000,Thriller
1384,116000000,Action
1384,116000000,Adventure
1384,116000000,Thriller
1385,20000000,Comedy
1386,21000000,Drama
1387,55000000,Drama
1387,55000000,Thriller
1388,5000000,Horror
1389,0,Documentary
1389,0,History
1390,44000000,Crime
1390,44000000,Drama
1390,44000000,Thriller
1391,31000000,Crime
1391,31000000,Drama
1391,31000000,Science Fiction
1391,31000000,Thriller
1392,0,Drama
1393,165000000,Family
1393,165000000,Animation
1393,165000000,Comedy
1393,165000000,Adventure
1394,50000000,Animation
1394,50000000,Comedy
1394,50000000,Adventure
1394,50000000,Family
1395,190000000,Adventure
1395,190000000,Family
1395,190000000,Mystery
1395,190000000,Science Fiction
1396,0,Drama
1396,0,Thriller
1397,85000000,Animation
1397,85000000,Comedy
1397,85000000,Family
1398,62000000,Drama
1398,62000000,Romance
1399,55000000,Drama
1399,55000000,Mystery
1399,55000000,Thriller
1400,50000000,Action
1400,50000000,Comedy
1400,50000000,Crime
1400,50000000,Thriller
1401,125000000,Adventure
1401,125000000,Animation
1401,125000000,Family
1402,45000000,Comedy
1402,45000000,Crime
1402,45000000,Action
1403,0,Drama
1404,27000000,Adventure
1404,27000000,Comedy
1404,27000000,Drama
1404,27000000,Family
1405,3000000,Drama
1406,30000000,Crime
1406,30000000,Comedy
1406,30000000,Action
1407,0,Comedy
1408,70000000,Adventure
1408,70000000,Animation
1408,70000000,Drama
1408,70000000,Family
1408,70000000,Music
1409,11000000,Action
1409,11000000,Comedy
1409,11000000,Crime
1410,0,Fantasy
1410,0,Romance
1411,13000000,Drama
1411,13000000,Thriller
1412,13000000,Crime
1412,13000000,Thriller
1413,15000000,Thriller
1413,15000000,Science Fiction
1413,15000000,Drama
1414,0,Drama
1415,40000000,Drama
1415,40000000,Romance
1416,0,Drama
1417,0,Drama
1418,40000000,Action
1418,40000000,Drama
1418,40000000,Thriller
1418,40000000,Crime
1418,40000000,Mystery
1419,2800000,Romance
1419,2800000,Comedy
1420,700000,Documentary
1420,700000,Foreign
1421,3000000,Horror
1422,0,Documentary
1423,32000000,Adventure
1423,32000000,Drama
1423,32000000,History
1424,24000000,Romance
1424,24000000,Comedy
1425,0,Family
1425,0,Science Fiction
1426,270000000,Adventure
1426,270000000,Fantasy
1426,270000000,Action
1426,270000000,Science Fiction
1427,46000000,Action
1427,46000000,Adventure
1427,46000000,Crime
1427,46000000,Thriller
1428,25000000,Comedy
1429,60000000,Action
1429,60000000,Science Fiction
1429,60000000,Fantasy
1429,60000000,Thriller
1429,60000000,Horror
1430,30000000,Drama
1431,13000000,Comedy
1431,13000000,Drama
1431,13000000,Romance
1432,5000000,Science Fiction
1432,5000000,Drama
1433,38000000,Comedy
1433,38000000,Romance
1434,645180,Drama
1435,250000,Documentary
1436,22500000,War
1436,22500000,Drama
1437,0,Action
1437,0,Drama
1437,0,Thriller
1438,0,Drama
1438,0,Romance
1439,5200000,Science Fiction
1439,5200000,Thriller
1440,26000000,Horror
1440,26000000,Mystery
1441,0,Horror
1441,0,Thriller
1442,3500000,Action
1442,3500000,Animation
1442,3500000,Crime
1442,3500000,Drama
1443,10000000,Drama
1443,10000000,Music
1443,10000000,Romance
1444,2410000,Action
1444,2410000,Adventure
1444,2410000,War
1445,0,Drama
1445,0,Romance
1446,18000000,Comedy
1446,18000000,Drama
1446,18000000,Romance
1447,0,Drama
1448,5000000,Comedy
1448,5000000,Drama
1449,5000000,Drama
1450,0,Fantasy
1450,0,Horror
1450,0,Thriller
1451,60000000,Action
1452,22000000,Drama
1452,22000000,Action
1452,22000000,Thriller
1452,22000000,Crime
1453,25000000,Action
1453,25000000,Crime
1453,25000000,Drama
1453,25000000,Thriller
1454,0,Drama
1454,0,Science Fiction
1455,40000000,Drama
1455,40000000,Romance
1456,13000000,Fantasy
1456,13000000,Comedy
1456,13000000,Science Fiction
1456,13000000,Romance
1457,800000,Drama
1457,800000,Romance
1458,0,Documentary
1459,4361898,Comedy
1459,4361898,Romance
1460,3500000,Fantasy
1460,3500000,Horror
1461,116000000,Drama
1462,0,Comedy
1462,0,Thriller
1462,0,Crime
1462,0,Drama
1463,8000000,Comedy
1463,8000000,Drama
1464,950000,Drama
1464,950000,Thriller
1465,5000000,Comedy
1465,5000000,Drama
1465,5000000,Romance
1466,4200000,Fantasy
1466,4200000,Action
1466,4200000,Thriller
1467,50000000,Fantasy
1467,50000000,Horror
1467,50000000,Action
1468,35000000,Science Fiction
1468,35000000,Action
1468,35000000,Thriller
1469,210000,Adventure
1469,210000,Horror
1469,210000,Science Fiction
1470,6000000,War
1470,6000000,Drama
1470,6000000,Romance
1471,4000000,Animation
1471,4000000,Comedy
1471,4000000,Drama
1472,6000000,History
1472,6000000,Drama
1472,6000000,Western
1472,6000000,Crime
1473,20000000,Family
1473,20000000,Adventure
1474,6500000,Horror
1475,3705538,Romance
1475,3705538,Crime
1475,3705538,Drama
1475,3705538,Thriller
1476,12000000,Drama
1476,12000000,Horror
1476,12000000,Thriller
1476,12000000,Crime
1477,12000000,Comedy
1477,12000000,Romance
1477,12000000,Drama
1478,95000000,Adventure
1478,95000000,Fantasy
1478,95000000,Family
1479,20000000,Action
1479,20000000,Comedy
1479,20000000,Horror
1479,20000000,Mystery
1479,20000000,Science Fiction
1479,20000000,Thriller
1480,0,Documentary
1480,0,Music
1481,1752000,Drama
1482,12000000,Comedy
1482,12000000,Adventure
1483,33000000,Action
1483,33000000,Crime
1483,33000000,Horror
1483,33000000,Thriller
1484,23000000,Comedy
1485,0,Drama
1486,3000000,Comedy
1486,3000000,Drama
1487,25000000,Comedy
1487,25000000,Fantasy
1488,0,Comedy
1488,0,Drama
1488,0,Family
1488,0,Romance
1489,0,Comedy
1489,0,Romance
1490,0,Comedy
1490,0,Drama
1490,0,Romance
1491,0,War
1492,5500000,Drama
1492,5500000,Comedy
1493,25000000,Comedy
1493,25000000,Romance
1494,7000000,Horror
1494,7000000,Action
1494,7000000,Thriller
1495,3000000,Comedy
1495,3000000,Romance
1496,45000000,Action
1496,45000000,Thriller
1497,70000000,Action
1497,70000000,Science Fiction
1498,5000000,Mystery
1498,5000000,Horror
1498,5000000,Thriller
1499,65000000,Action
1499,65000000,Horror
1499,65000000,Science Fiction
1500,650000,Drama
1500,650000,Horror
1500,650000,Action
1500,650000,Thriller
1500,650000,Science Fiction
1501,72000000,Drama
1501,72000000,Thriller
1501,72000000,Science Fiction
1501,72000000,Mystery
1502,18000000,War
1503,12000000,Action
1503,12000000,Thriller
1503,12000000,War
1504,0,Comedy
1505,0,Documentary
1505,0,Family
1506,28000000,Romance
1506,28000000,Horror
1506,28000000,Comedy
1506,28000000,Thriller
1507,0,Comedy
1508,0,Drama
1508,0,Romance
1508,0,Thriller
1509,30000000,Drama
1509,30000000,History
1510,0,Comedy
1511,68000000,Thriller
1511,68000000,Action
1511,68000000,Romance
1511,68000000,Science Fiction
1511,68000000,Adventure
1512,30000000,Animation
1512,30000000,Comedy
1512,30000000,Family
1513,15000000,Horror
1513,15000000,Comedy
1513,15000000,Fantasy
1514,10000000,Action
1514,10000000,Comedy
1514,10000000,Romance
1514,10000000,Thriller
1515,10000000,Horror
1516,65000000,Crime
1516,65000000,Drama
1516,65000000,Mystery
1516,65000000,Thriller
1517,25000000,Drama
1517,25000000,Romance
1518,800000,Drama
1518,800000,Fantasy
1518,800000,Horror
1518,800000,Thriller
1519,0,Documentary
1520,8000000,Drama
1520,8000000,Family
1520,8000000,Comedy
1521,0,Action
1521,0,Comedy
1522,130000000,Science Fiction
1522,130000000,Action
1522,130000000,Adventure
1523,0,Drama
1523,0,Romance
1523,0,Comedy
1524,18000000,Action
1524,18000000,Animation
1524,18000000,Science Fiction
1525,88000000,Action
1525,88000000,Comedy
1525,88000000,Science Fiction
1526,777000,Drama
1526,777000,Mystery
1526,777000,Science Fiction
1527,42000000,Drama
1527,42000000,Mystery
1527,42000000,Thriller
1527,42000000,Crime
1528,2000000,Comedy
1528,2000000,Horror
1529,12000000,Drama
1530,0,Comedy
1531,10000000,Action
1531,10000000,Thriller
1532,36000000,Animation
1532,36000000,Family
1533,15000000,Drama
1533,15000000,Romance
1534,0,Drama
1534,0,War
1535,0,Drama
1535,0,Family
1536,850000,Drama
1536,850000,Comedy
1536,850000,Romance
1537,14000000,Drama
1537,14000000,History
1538,0,Animation
1538,0,Action
1538,0,Science Fiction
1539,4798235,Horror
1539,4798235,Thriller
1540,10000000,Drama
1541,0,Crime
1541,0,Drama
1541,0,Mystery
1542,750000,Crime
1542,750000,Comedy
1543,4000000,Comedy
1544,0,Comedy
1544,0,Drama
1544,0,Romance
1545,0,Comedy
1545,0,History
1546,20000000,Fantasy
1546,20000000,Horror
1546,20000000,Action
1546,20000000,Thriller
1546,20000000,Science Fiction
1547,0,Thriller
1548,90000000,Thriller
1548,90000000,Fantasy
1548,90000000,Comedy
1548,90000000,Family
1548,90000000,Mystery
1549,500000,Drama
1550,2500000,Comedy
1551,145000000,Fantasy
1551,145000000,Action
1551,145000000,Adventure
1551,145000000,Animation
1551,145000000,Comedy
1551,145000000,Family
1552,0,Drama
1552,0,War
1553,30000000,Crime
1553,30000000,Drama
1553,30000000,Thriller
1554,0,Drama
1554,0,Romance
1555,0,Action
1555,0,Adventure
1555,0,Fantasy
1556,17500000,Comedy
1557,7000000,Comedy
1557,7000000,Crime
1557,7000000,Drama
1558,75000000,Action
1558,75000000,Adventure
1559,27220000,Thriller
1559,27220000,Crime
1560,22000000,Drama
1561,1200000,Animation
1561,1200000,Fantasy
1561,1200000,Science Fiction
1562,7000000,Horror
1562,7000000,Thriller
1563,0,Drama
1564,6000000,Action
1564,6000000,Thriller
1564,6000000,Crime
1565,15000000,Drama
1565,15000000,Crime
1566,28000000,Comedy
1566,28000000,Drama
1567,0,Documentary
1568,2000000,Comedy
1569,70000000,Action
1569,70000000,Comedy
1569,70000000,Thriller
1570,0,Adventure
1570,0,Comedy
1571,0,Family
1571,0,Animation
1572,40000000,Comedy
1572,40000000,Romance
1573,9100000,Thriller
1573,9100000,Action
1573,9100000,Drama
1573,9100000,Mystery
1574,450000,Drama
1574,450000,Romance
1575,0,Drama
1575,0,Romance
1576,10500000,Drama
1576,10500000,Horror
1577,4000000,Drama
1578,1000000,Action
1578,1000000,Adventure
1578,1000000,Thriller
1579,28000000,Action
1579,28000000,Crime
1580,80000000,War
1580,80000000,Action
1580,80000000,Drama
1580,80000000,History
1580,80000000,Thriller
1581,1300000,Adventure
1581,1300000,War
1581,1300000,Romance
1582,10000000,War
1582,10000000,Drama
1582,10000000,History
1582,10000000,Adventure
1582,10000000,Romance
1582,10000000,Thriller
1583,25000000,Animation
1583,25000000,Drama
1583,25000000,Family
1584,9000000,Drama
1584,9000000,Family
1585,17000000,Comedy
1585,17000000,Romance
1586,0,Action
1586,0,Comedy
1586,0,Crime
1587,44500000,Drama
1587,44500000,Thriller
1588,30000000,Action
1588,30000000,Fantasy
1588,30000000,Science Fiction
1589,35000000,War
1589,35000000,Comedy
1590,0,Drama
1591,0,Crime
1591,0,Drama
1591,0,Romance
1591,0,Western
1592,31000000,Comedy
1592,31000000,Horror
1593,1250000,Drama
1594,45000000,Action
1594,45000000,Crime
1595,12000000,Horror
1595,12000000,Science Fiction
1595,12000000,Thriller
1596,0,Thriller
1596,0,Science Fiction
1597,10000000,Comedy
1598,16000000,Comedy
1599,150000000,Adventure
1599,150000000,Action
1599,150000000,Thriller
1599,150000000,Science Fiction
1600,2000000,Drama
1601,50000000,Comedy
1601,50000000,Crime
1602,70000000,Horror
1602,70000000,Action
1602,70000000,Drama
1602,70000000,Fantasy
1602,70000000,War
1603,0,Drama
1603,0,Action
1603,0,Thriller
1603,0,Crime
1603,0,Mystery
1604,20000000,Action
1604,20000000,Adventure
1604,20000000,Drama
1604,20000000,Thriller
1605,4520000,Horror
1605,4520000,Crime
1605,4520000,Thriller
1605,4520000,Drama
1606,6000000,Drama
1607,11000000,Drama
1608,40000000,Romance
1608,40000000,Drama
1608,40000000,War
1609,50000000,Science Fiction
1609,50000000,Action
1609,50000000,Horror
1610,0,Drama
1610,0,Romance
1611,15000000,Drama
1611,15000000,Comedy
1611,15000000,Romance
1612,73000000,Crime
1612,73000000,Mystery
1613,14000000,Comedy
1614,50000000,Drama
1614,50000000,Thriller
1614,50000000,Crime
1615,19000000,Horror
1615,19000000,Mystery
1615,19000000,Thriller
1616,30000000,Science Fiction
1617,18000000,Drama
1618,0,Drama
1618,0,History
1618,0,Thriller
1619,891000,Documentary
1620,43000000,Drama
1621,55000000,Action
1621,55000000,Adventure
1621,55000000,Drama
1621,55000000,Romance
1622,662141,Fantasy
1622,662141,Music
1623,400000,
1624,0,Drama
1624,0,Action
1624,0,Crime
1625,85000000,Animation
1625,85000000,Family
1625,85000000,Fantasy
1625,85000000,Adventure
1625,85000000,Comedy
1625,85000000,Romance
1626,45000000,Action
1626,45000000,Thriller
1626,45000000,Science Fiction
1627,0,Drama
1628,0,Adventure
1628,0,Drama
1628,0,History
1629,1800000,Action
1629,1800000,Crime
1629,1800000,Thriller
1630,0,Drama
1630,0,Thriller
1631,260000000,Action
1631,260000000,Science Fiction
1631,260000000,Thriller
1631,260000000,Adventure
1632,15000000,Comedy
1632,15000000,Drama
1632,15000000,Crime
1633,3000000,Animation
1633,3000000,Family
1633,3000000,Comedy
1633,3000000,Adventure
1634,30000000,Adventure
1634,30000000,Fantasy
1634,30000000,Animation
1634,30000000,Science Fiction
1634,30000000,Family
1635,7000000,Drama
1636,30000000,Drama
1636,30000000,Thriller
1636,30000000,Romance
1637,0,Music
1637,0,Comedy
1637,0,Romance
1637,0,Drama
1638,25000000,Thriller
1638,25000000,Comedy
1638,25000000,Horror
1639,0,Fantasy
1639,0,Action
1639,0,Thriller
1639,0,Science Fiction
1639,0,Mystery
1640,17000000,Action
1640,17000000,Comedy
1640,17000000,Crime
1641,4600000,History
1641,4600000,Action
1641,4600000,Drama
1642,4500000,Horror
1642,4500000,Science Fiction
1642,4500000,Fantasy
1643,110000000,Adventure
1643,110000000,Action
1643,110000000,Thriller
1644,61000000,Action
1645,1000000,Drama
1646,0,Drama
1646,0,Romance
1647,20000000,Comedy
1648,15000000,Drama
1648,15000000,Action
1648,15000000,Thriller
1648,15000000,Crime
1649,500000,Crime
1649,500000,Drama
