id,revenue,company_name
1593,11000000,Paramount
1594,92374674,Paramount Pictures
1594,92374674,Di Bonaventura Pictures
1595,40855419,Vertigo Entertainment
1595,40855419,Screen Gems
1595,40855419,Andale Pictures
1596,102617,Ugly Duckling Films
1596,102617,Bellanova Films
1597,26488734,Jack Giarraputo Productions
1598,66468332,Original Film
1598,66468332,Columbia Pictures Corporation
1598,66468332,Neal H. Moritz Productions
1599,373062864,Ingenious Film Partners
1599,373062864,Twentieth Century Fox Film Corporation
1599,373062864,Donners' Company
1599,373062864,Dune Entertainment
1599,373062864,Seed Productions
1599,373062864,Bad Hat Harry Productions
1599,373062864,Big Screen Productions
1599,373062864,Marvel Enterprises
1600,696681,Studio Rock
1601,6808550,Shangri-La Entertainment
1601,6808550,Material
1601,6808550,Taormina Productions
1602,215529201,Universal Pictures
1602,215529201,Legendary Pictures
1602,215529201,Fuji Television Network
1602,215529201,Dentsu
1602,215529201,Michael De Luca Productions
1603,3206713,Samuel Goldwyn Company
1604,17280326,The Mark Gordon Company
1604,17280326,Fox Atomic
1604,17280326,20th Century Fox Home Entertainment
1604,17280326,WWE Studios
1604,17280326,Midnight Sun Pictures
1605,7175592,Cannon Group
1605,7175592,City Films
1605,7175592,Y & M Productions
1606,5809330,Indiana Production Company
1606,5809330,Motorino Amaranto
1607,161789,Motlys
1607,161789,Arte France Cinéma
1607,161789,Animal Kingdom
1608,240978,Eastern Sunrise Films
1609,159773545,Twentieth Century Fox Film Corporation
1609,159773545,Brandywine Productions
1610,1929168,October Films
1610,1929168,Antidote Films (I)
1610,1929168,391 Productions
1611,9902115,Columbia Pictures Corporation
1612,103891409,Paramount Pictures
1612,103891409,DeBart
1612,103891409,Touchstone Pictures
1612,103891409,Mel's Cite du Cinema
1613,154864401,Walt Disney
1614,38955598,Mikona Productions GmbH & Co. KG
1614,38955598,Universal Pictures
1614,38955598,Intermedia Films
1614,38955598,Saturn Films
1614,38955598,Dirty Hands Productions
1615,40846082,Dark Castle Entertainment
1615,40846082,Warner Bros.
1616,210819611,WingNut Films
1616,210819611,TriStar Pictures
1616,210819611,Key Creatives
1616,210819611,Block / Hanson
1616,210819611,Canadian Film or Video Production Tax Credit (CPTC)
1616,210819611,The Department of Trade and Industry of South Africa
1616,210819611,QED International
1616,210819611,Province of British Columbia Production Services Tax Credit
1616,210819611,District 9
1616,210819611,New Zealand Post Digital and Visual Effects Grant
1617,11500000,Universal Pictures
1618,3537961,Monsoon Pictures
1618,3537961,Open City Films
1618,3537961,Anhelo Productions
1618,3537961,Appian Way
1619,229000,
1620,80049764,Fountainbridge Films
1620,80049764,Laurence Mark Productions
1620,80049764,Columbia Pictures Corporation
1620,80049764,Finding Forrester Productions
1621,127600435,Columbia Pictures Corporation
1621,127600435,First Knight Productions
1622,1606624,Metro-Goldwyn-Mayer (MGM)
1623,43719,
1624,460226,Société Nationale Pathé Cinéma
1624,460226,Prima Films
1624,460226,Indusfilms
1625,252712101,Walt Disney Pictures
1626,73762516,Universal Pictures
1626,73762516,Cruise/Wagner Productions
1626,73762516,Impact Pictures
1626,73762516,Relativity Media
1626,73762516,Scion Films
1626,73762516,H2S2 Filmproduktionsgesellschaft
1627,540152,Depth of Field
1627,540152,Focus Features
1627,540152,Tribeca Productions
1627,540152,Corduroy Films
1628,28400000,Jadran Film
1628,28400000,Warner Bros.
1628,28400000,City Films
1629,41158757,Twentieth Century Fox Film Corporation
1629,41158757,D'Antoni Productions
1629,41158757,Schine-Moore Productions
1630,170832,
1631,604942143,Paramount Pictures
1631,604942143,Di Bonaventura Pictures
1631,604942143,Angry Films
1631,604942143,Hasbro Studios
1632,34533783,Blueprint Pictures
1632,34533783,Scion Films
1632,34533783,Film4
1632,34533783,Focus Features
1632,34533783,Twins Financing
1633,19010585,
1634,133949270,TV Tokyo
1634,133949270,Warner Bro. Japan
1634,133949270,4Kids Entertainment
1634,133949270,Oriental Light and Magic
1634,133949270,Nintendo
1634,133949270,GAME FREAKS
1634,133949270,Creatures
1635,200182160,United Artists
1636,13273595,Metro-Goldwyn-Mayer (MGM)
1637,1697294,Egoli Tossell Film AG
1637,1697294,Steel Mill Pictures
1637,1697294,Coolmore Productions
1638,4152230,Columbia Pictures Corporation
1638,4152230,Team Todd
1638,4152230,Licht/Mueller Film Corporation
1639,30231200,Warner Bros.
1640,78247647,Universal Pictures
1640,78247647,Gordon Company
1641,25000000,Viacom 18 Motion Pictures
1642,1261000,Empire Pictures
1642,1261000,Taryn Prov
1643,333011068,Eon Productions
1644,311256926,Gotham Group
1644,311256926,Temple Hill Entertainment
1644,311256926,TSG Entertainment
1645,34522221,TriStar Pictures
1645,34522221,Provident Films
1645,34522221,Affirm Films
1645,34522221,Sherwood Pictures
1645,34522221,Alabama Production Group
1646,3692836,Propaganda Films
1646,3692836,Polygram Filmed Entertainment
1647,35739755,Gaumont
1647,35739755,Twentieth Century Fox Film Corporation
1647,35739755,Brooksfilms
1648,78054825,Bold Films
1648,78054825,Marc Platt Productions
1648,78054825,Odd Lot Entertainment
1648,78054825,FilmDistrict
1648,78054825,Motel Movies
1648,78054825,Newbridge Film Capital
1649,10300,
1650,2697930,Stillking Films
1650,2697930,Warner Independent Pictures (WIP)
1650,2697930,Big Beach Films
1650,2697930,Telegraph Films
1651,63463,Twentieth Century Fox Film Corporation
1652,21890845,Golden Harvest Company
1653,4710749,Propaganda Films
1653,4710749,PolyGram Filmed Entertainment
1654,11341016,Universal Pictures
1654,11341016,Spyglass Entertainment
1654,11341016,Epsilon Motion Pictures
1654,11341016,CCLA Productions
1655,1261947,Lotte Entertainment
1655,1261947,Nomad Films
1656,12000000,Paramount Pictures
1656,12000000,Universal Pictures
1656,12000000,Film Properties International N.V.
1657,62000000,UTV Motion Pictures
1657,62000000,Red Chillies Entertainment
1658,49002684,"Screen Gems, Inc."
1658,49002684,Rainforest Films
1658,49002684,Olive Bridge Entertainment
1659,83398,Whitewater Films
1660,8178569,New Line Cinema
1660,8178569,Masada Productions
1661,13275000,Metro-Goldwyn-Mayer (MGM)
1662,35856053,Twentieth Century Fox Film Corporation
1663,36000000,Fanfare Films
1663,36000000,American International Productions
1663,36000000,Otis Productions
1664,15502112,Universal Studios
1664,15502112,Twentieth Century Fox Film Corporation
1664,15502112,Embassy International Pictures
1664,15502112,Legend Production Company
1665,90383208,Twentieth Century Fox Film Corporation
1665,90383208,Regency Enterprises
1665,90383208,KirchMedia
1666,235860116,Touchstone Pictures
1666,235860116,Silver Screen Partners IV
1667,5887457,Touchstone Pictures
1668,596349,London Film Productions
1668,596349,British Lion Film Corporation
1668,596349,The Criterion Collection
1669,7830611,Fine Line Features
1669,7830611,Kartemquin Films
1670,58510,Cross Creek Pictures
1670,58510,Dragonfly Entertainment
1670,58510,Vertebra Films
1670,58510,Sobras Producciones
1671,24145613,Hammer Film Productions
1671,24145613,EFTI
1671,24145613,Exclusive Media Group
1671,24145613,Overture Films
1672,24769466,Columbia Pictures
1673,66821036,Rogue Pictures
1673,66821036,Relativity Media
1673,66821036,Hydraulx
1673,66821036,Rat Entertainment
1673,66821036,Transmission Pictures
1674,1004558444,DC Comics
1674,1004558444,Legendary Pictures
1674,1004558444,Warner Bros.
1674,1004558444,DC Entertainment
1674,1004558444,Syncopy
1675,77516304,Miramax Films
1675,77516304,Tapestry Films
1675,77516304,Simon Fields Productions
1676,7237794,Guber/Peters Company
1676,7237794,Roven Productions
1676,7237794,Carolco Pictures
1677,2070806,Columbia Pictures Corporation
1677,2070806,Conspiração Filmes
1677,2070806,Columbia TriStar Filmes do Brasil
1678,24902723,Alcon Entertainment
1678,24902723,Phoenix Pictures
1678,24902723,Fabula
1678,24902723,Half Circle
1679,770706,Le Pacte
1679,770706,Zanuck Independent
1679,770706,Voltage Pictures
1679,770706,MediaPro Pictures
1679,770706,Zephyr Films
1679,770706,Picture Perfect Corporation
1679,770706,Wild Side Films
1680,248000000,Artisan Entertainment
1680,248000000,Haxan Films
1681,900000,The Institute for the Intellectual Development of Children & Young Adults
1682,81452156,Twentieth Century Fox Film Corporation
1683,13276953,New Line Cinema
1684,1878561,Columbia Pictures
1684,1878561,Rastar Productions
1685,4864560,Enjoy Movies
1686,159330280,Universal Pictures
1686,159330280,Toho-Towa
1686,159330280,Mutual Film Company
1686,159330280,Marubeni
1686,159330280,Tele München Fernseh Produktionsgesellschaft (TMG)
1686,159330280,Alphaville Films
1686,159330280,British Broadcasting Corporation (BBC)
1686,159330280,UGC PH
1686,159330280,Mel's Cite du Cinema
1687,9012000,United Artists
1687,9012000,Monterey Productions
1687,9012000,Charles K. Feldman Group
1688,1718328,Channel Four Films
1688,1718328,BBC Radio 3
1688,1718328,Arts Council of Great Britain
1689,91636986,The Montecito Picture Company
1689,91636986,De Line Pictures
1689,91636986,Bernard Gayle Productions
1690,457163,Les Films du Carrosse
1690,457163,Columbia Films
1691,5240,General Film Corporation
1692,60611975,PolyGram Filmed Entertainment
1692,60611975,Working Title Films
1693,2297493,
1694,42000000,Universal TV
1694,42000000,20th Century Fox Television
1694,42000000,BBC Worldwide
1695,1013926,Phantom Films
1696,224511319,Big Talk Productions
1696,224511319,TriStar Pictures
1696,224511319,Media Rights Capital
1696,224511319,Working Title Films
1696,224511319,Double Negative
1697,5000000,Gaumont
1697,5000000,Cecchi Gori Group Tiger Cinematografica
1697,5000000,cechi gori group
1698,21621000,Twentieth Century Fox Film Corporation
1698,21621000,Sandollar Productions
1698,21621000,Peter V. Miller Investment Corp.
1699,120081841,Twentieth Century Fox Film Corporation
1699,120081841,Dune Entertainment
1699,120081841,Vinyl Films
1699,120081841,LBI Entertainment
1700,117760134,Paramount Pictures
1700,117760134,DreamWorks SKG
1700,117760134,Cold Spring Pictures
1700,117760134,"Montecito Picture Company, The"
1701,7286388,Universal Pictures
1702,7424,Ymagis
1703,64227,Nelson Entertainment
1703,64227,New Galactic
1703,64227,Tate Productions
1704,3867000,BBC Films
1704,3867000,Assassin Films
1705,89162162,Appian Way
1705,89162162,Warner Bros.
1705,89162162,Random Films
1706,7218340,FilmDallas Pictures
1706,7218340,Bountiful Film Partners
1707,5800000,Warner Bros.
1708,17432163,Metro-Goldwyn-Mayer (MGM)
1708,17432163,David Ladd Films
1709,48668907,Columbia Pictures
1709,48668907,Gracie Films
1709,48668907,Road Rebel
1710,56070433,Universal Pictures
1711,42724017,Malpaso Productions
1711,42724017,Jay Weston Productions
1712,9318,Fewlas Entertainment
1713,8342132,Regency Enterprises
1713,8342132,Epsilon Motion Pictures
1713,8342132,New Regency Pictures
1714,101191884,Birnbaum / Barber Productions
1715,2091037,Paramount Pictures
1716,369907963,Chernin Entertainment
1717,5101756,Universal Studios
1718,242688965,Columbia Pictures
1718,242688965,Strike Entertainment
1718,242688965,Metro-Goldwyn-Mayer (MGM)
1719,1248748,Rai Cinema
1719,1248748,Wildside Media
1720,2804874,UTV Motion Pictures
1721,85313124,Twentieth Century Fox Film Corporation
1721,85313124,SLM Production Group
1721,85313124,Zanuck/Brown Productions
1722,54744738,Epsilon Motion Pictures
1722,54744738,Franchise Pictures
1722,54744738,Trackform Film Productions
1722,54744738,Mel's Cite du Cinema
1723,51070807,CBS Films
1723,51070807,Millennium Films
1723,51070807,Chartoff-Winkler Productions
1723,51070807,Scared Productions
1723,51070807,Nu Image Entertainment GmbH
1724,167977596,Twentieth Century Fox Film Corporation
1724,167977596,Marv Films
1724,167977596,Marvel Entertainment
1724,167977596,Constantin Film.
1724,167977596,Moving Picture Company (MPC)
1724,167977596,TSG Entertainment
1724,167977596,Genre Films
1725,27634716,Paramount Pictures
1725,27634716,EMI Films Ltd.
1725,27634716,G.W. Films
1726,124914842,Type A Films
1726,124914842,Marc Platt Productions
1726,124914842,Metro-Goldwyn-Mayer (MGM)
1727,39673161,Warner Bros.
1727,39673161,Arnold Kopelson Productions
1727,39673161,Seagal/Nasso Productions
1728,10848783,Miramax Films
1729,3665069,Voltage pictures
1729,3665069,Worldview Entertainment
1729,3665069,ANA Media
1729,3665069,Picture Perfect (I)
1730,13000000,Varma Corporation
1730,13000000,India Talkies
1731,1440000,Telefe
1731,1440000,A Contracorriente Films
1731,1440000,Pampa Films
1731,1440000,Directv
1732,4900000,Raaj Kamal Films International
1733,47000000,Maruti International
1734,34100000,TF1 Films Productions
1734,34100000,Apipoulaï
1734,34100000,EuropaCorp
1735,244527583,Universal Pictures
1735,244527583,Amblin Entertainment
1735,244527583,U-Drive Productions
1736,920100000,Universal Pictures
1736,920100000,Amblin Entertainment
1737,23507567,Pure Flix Productions
1738,120620,
1739,46434570,Hollywood Pictures
1740,122417389,DreamWorks
1741,26079312,Paramount Pictures
1741,26079312,Frank Yablans Presentations
1741,26079312,Regina Associates
1742,163169,First Floor Features
1743,25480490,Miramax Films
1743,25480490,Dimension Films
1744,20915465,Hollywood Pictures
1744,20915465,Cinergi Pictures Entertainment
1744,20915465,Allied Filmmakers
1744,20915465,Walt Disney
1744,20915465,Nintendo
1745,83719388,Village Roadshow Pictures
1745,83719388,Warner Bros.
1745,83719388,Big Kid Pictures
1745,83719388,Team Downey
1746,78371200,Orion Pictures
1746,78371200,Pacific Western
1746,78371200,Hemdale Film
1746,78371200,Cinema 84
1746,78371200,Euro Film Funding
1747,4000000,
1748,18663238,Twentieth Century Fox Film Corporation
1748,18663238,Ryan Murphy Productions
1748,18663238,Twentieth Century Fox Television
1749,666045,Show Dog Productions
1749,666045,B4MH Productions
1749,666045,CMT Films
1750,26144,Les Films du Kiosque
1750,26144,France 2 Cinéma
1751,6933459,Ang Lee Productions
1751,6933459,Good Machine
1752,14054361,Studio Canal
1753,16671505,Twentieth Century Fox Film Corporation
1754,20666,Multimedia Est
1754,20666,HBO Romania
1754,20666,Media Programme of the European Community
1754,20666,Romanian National Center for Cinematography
1754,20666,BV McCann-Erickson
1754,20666,Mindshare Media
1755,1,Comet Film Produktion GmbH
1755,1,Avrora Media
1755,1,Cobblestone Pictures
1756,9216,Whiskers Post Production
1756,9216,Arokaria
1756,9216,Full On Film Productions
1757,88658655,Media Asia Film
1757,88658655,Television Broadcasts Limited (TVB)
1758,639000,
1759,718490,Castleberg Productions
1759,718490,Sandollar Productions
1760,276572938,Universal Pictures
1760,276572938,Dentsu
1760,276572938,Relativity Media
1760,276572938,"Kennedy/Marshall Company, The"
1760,276572938,Captivate Entertainment
1761,596000,Metro-Goldwyn-Mayer (MGM)
1762,1506249360,Universal Pictures
1762,1506249360,Original Film
1762,1506249360,Fuji Television Network
1762,1506249360,Dentsu
1762,1506249360,One Race Films
1762,1506249360,China Film Co.
1762,1506249360,Québec Production Services Tax Credit
1762,1506249360,Media Rights Capital (MRC)
1762,1506249360,Abu Dhabi Film Commission
1762,1506249360,"Colorado Office of Film, Television & Media"
1763,119500000,Crossbow Productions
1763,119500000,Warner Bros.
1764,2500000,Charles Chaplin Productions
1764,2500000,First National Pictures
1765,27200000,Columbia Pictures Corporation
1765,27200000,Horizon Pictures (II)
1766,14631377,Desert Flower Filmproductions
1766,14631377,Desert Flower
1766,14631377,Backup Films
1766,14631377,Torus
1767,1486992,Super Cassettes Industries Limited (T-Series)
1768,8533973,
1769,76514050,Rogue Pictures
1769,76514050,Phantom Four
1769,76514050,Platinum Dunes
1769,76514050,Relativity Media
1770,7900000,Marvel Studios
1771,7025496,Savoy Pictures
1772,16700000,
1773,262797249,TriStar Pictures
1773,262797249,Teitler Film
1773,262797249,Interscope Communications
1774,1133031,120dB Films
1774,1133031,Benaroya Pictures
1774,1133031,The Genre Co.
1774,1133031,Cargo Entertainment
1774,1133031,International Film Trust
1775,74558115,Twentieth Century Fox Film Corporation
1775,74558115,Underworld Entertainment
1776,9114264,Egoli Tossell Film AG
1776,9114264,Steel Mill Pictures
1776,9114264,Entre Chien et Loup
1776,9114264,Filmgate Films
1776,9114264,Logie Pictures
1776,9114264,Altitude Film Entertainment
1776,9114264,Film House Germany
1776,9114264,Maven Pictures
1777,570000,TigerTiger Productions
1777,570000,Chinarunn Entertainment Inc.
1778,13308,Miramax Films
1778,13308,Qatsi Productions
1778,13308,IRE Productions
1778,13308,Santa Fe Institute for Regional Education
1779,17508518,Open Road Films
1779,17508518,QED International
1779,17508518,Albert S. Ruddy Productions
1779,17508518,Crave Films
1779,17508518,Roth Films
1780,70906973,Columbia Pictures
1781,110000000,BBC Films
1781,110000000,Tiger Aspect Productions
1781,110000000,StudioCanal
1781,110000000,Arts Council of England
1781,110000000,Working Title Films
1781,110000000,WT2 Productions
1782,5602431,Sony Pictures Classics
1782,5602431,Django Film
1782,5602431,Pathé Films
1782,5602431,Canal+
1782,5602431,CinéCinéma
1783,1305195,ARTE France Cinéma
1783,1305195,Sirena Film
1783,1305195,Scope Pictures
1783,1305195,Poisson Rouge Pictures
1783,1305195,Detailfilm
1783,1305195,CG Cinéma
1783,1305195,Vortex Sutra
1784,616801808,Twentieth Century Fox Film Corporation
1784,616801808,Donners' Company
1784,616801808,Marvel Entertainment
1784,616801808,TSG Entertainment
1785,10032765,Paramount Pictures
1786,268431,
1787,94633,C.E.O. Films
1787,94633,Laguna Entertainment
1788,382267,Yari Film Group
1788,382267,Furst Films
1789,104931801,Twentieth Century Fox Film Corporation
1789,104931801,Brandywine Productions
1790,11403529,Alfred J. Hitchcock Productions
1791,19905359,Universal Pictures
1791,19905359,Martin Poll Productions
1791,19905359,The Production Company
1792,15298355,Danish Film Institute
1792,15298355,Portobello Pictures
1792,15298355,Eurimages
1792,15298355,Canal+ Polska
1792,15298355,Opus Film
1792,15298355,Polski Instytut Sztuki Filmowej
1792,15298355,Phoenix Film Investments
1792,15298355,City of Lodz
1792,15298355,Phoenix Film Poland
1793,8349430,Miramax Films
1794,25461,Arte
1794,25461,13 Productions
1794,25461,Magyar Mozgókép Alapítvány
1794,25461,Fondazione Montecinemaverita
1794,25461,Goëss Film
1795,10654385,Fox Searchlight Pictures
1795,10654385,Next Wednesday Productions
1795,10654385,Groundswell Productions
1795,10654385,Everest Entertainment
1796,2000000,France 2 Cinéma
1796,2000000,Indigo Film
1796,2000000,Pathé
1796,2000000,Number 9 Films
1797,95000000,Columbia Pictures
1798,208588,Denver and Delilah Productions
1798,208588,Mandalay Vision
1798,208588,Exclusive Media Group
1798,208588,Hugo Productions
1798,208588,Cuatro Plus Films
1798,208588,Da Vinci Media Ventures
1798,208588,A24
1798,208588,Daryl Prince Productions
1799,34725000,Universal Pictures
1799,34725000,Oak
1800,66995253,Nordisk Film
1800,66995253,Sveriges Television (SVT)
1800,66995253,Zweites Deutsches Fernsehen (ZDF)
1800,66995253,ZDF Enterprises
1800,66995253,Svenska Filminstitutet (SFI)
1800,66995253,Film i Väst
1800,66995253,Filmpool Stockholm Mälardalen
1800,66995253,Spiltan Underhållning
1801,135,
1802,9247881,Artisan Entertainment
1803,42886719,Mile High Productions
1803,42886719,Kevin Messick Productions
1803,42886719,Touchstone Pictures
1803,42886719,Beacon Pictures
1804,15425,
1805,4307000,Warner Bros.
1806,33461269,IndieProd Company Productions
1806,33461269,Carolco Pictures
1807,46495,Fox Searchlight Pictures
1807,46495,Scott Rudin Productions
1807,46495,Mirage Enterprises
1807,46495,Gilbert Films
1808,10785801,EFTI
1809,217201,Zazen Produções
1810,163794509,Universal Pictures
1810,163794509,Forward Pass
1810,163794509,Motion Picture ETA Produktionsgesellschaft
1810,163794509,Foqus Arte Digital
1810,163794509,Metropolis Films
1811,2293798,Fidélité Films
1812,435000000,Columbia Pictures
1812,435000000,Intermedia Films
1812,435000000,Warner Bros.
1812,435000000,C-2 Pictures
1812,435000000,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
1812,435000000,Mostow/Lieberman Productions
1813,14393902,Orion Pictures
1814,47301471,Columbia Pictures Film Production Asia
1815,4635143,
1816,207515725,USA Films
1816,207515725,Initial Entertainment Group (IEG)
1816,207515725,"Bedford Falls Company, The"
1816,207515725,Compulsion Inc.
1816,207515725,Splendid Medien AG
1817,288312,Vivendi Entertainment
1818,33700,TLA Releasing
1819,649398328,Lucasfilm
1820,314195,
1821,220151,TLA Releasing
1821,220151,Boy Culture LLC
1822,62153,
1823,2826523,Zenith Entertainment
1823,2826523,Initial Pictures
1823,2826523,U.K. Productions Entity
1824,173066,Dark Horse Entertainment
1824,173066,Image Entertainment
1825,4750000,Samuel Bronston Productions
1826,5765562,Nicolas Entertainment
1827,24078196,Universal Pictures
1827,24078196,Imperial Filmproduktion
1828,33053559,DENTSU Music And Entertainment
1829,56714147,Castle Rock Entertainment
1829,56714147,Warner Bros.
1829,56714147,Schroeder Hoffman Productions
1830,19776159,3L Filmproduktion GmbH
1830,19776159,Polaris Film Productions & Finance
1830,19776159,Tempête Sous Un Crâne Productions
1830,19776159,Focus Films
1831,309457509,Paramount Pictures
1831,309457509,Lakeshore Entertainment
1831,309457509,Touchstone Pictures
1831,309457509,Interscope Communications
1832,9816332,TNT
1833,36144000,United Artists
1833,36144000,Les Productions Artistes Associés
1833,36144000,Produzioni Europee Associati (PEA)
1834,1200627,Splendid Film
1834,1200627,Filmmaker R&K
1835,102780,Kino Korsakoff
1836,7282851,Universal Pictures
1836,7282851,Spacegate Productions
1836,7282851,Starway International Inc.
1837,73174566,Grosvenor Park Media Ltd.
1837,73174566,InVenture Entertainment
1837,73174566,Millennium Films
1837,73174566,Emmett/Furla Films
1837,73174566,Nu-Image Films
1838,35294470,Rogue Pictures
1838,35294470,Why Not Productions
1838,35294470,Liaison Films
1838,35294470,Biscayne Pictures
1839,586090727,Eon Productions
1840,138913,
1841,117831631,Impact Pictures
1841,117831631,TriStar Pictures
1841,117831631,Don Carmody Productions
1841,117831631,FilmDistrict
1841,117831631,Constantin Film International
1842,6405245,Dune Entertainment
1842,6405245,Cold Spring Pictures
1842,6405245,The Montecito Picture Company
1842,6405245,Fox Atomic
1843,27900000,Paramount Pictures
1844,5405313,Metronome Productions
1845,1046166,Lakeshore Entertainment
1845,1046166,Intermedia Films
1845,1046166,Cinerenta Medienbeteiligungs KG
1846,14697005,Kings Road Entertainment
1847,530048,Max TV
1847,530048,Prime Time
1847,530048,Isabella Films B.V.
1847,530048,Fu Works
1847,530048,Isabella Films
1848,209935,
1849,72070731,Warner Bros.
1850,18000000,AVM Productions
1851,6538177,Twentieth Century Fox Film Corporation
1851,6538177,Happy Madison Productions
1852,38574362,Original Film
1852,38574362,Phoenix Pictures
1852,38574362,Canal+ Droits Audiovisuels
1853,3090862,Roc-a-fella Films
1853,3090862,Dimension Films
1853,3090862,Rat Entertainment
1853,3090862,Loud Films
1854,50504655,Eddie Murphy Productions
1855,18803648,Gracie Films
1855,18803648,STX Entertainment
1856,24377151,Fox Searchlight Pictures
1856,24377151,Scott Rudin Productions
1857,400062763,Walt Disney Pictures
1857,400062763,LivePlanet
1857,400062763,Prana Studios
1857,400062763,Sean Bailey Productions
1857,400062763,Revolution Sun Studios
1857,400062763,Kontsept Film Company
1858,1805884,Rai Cinemafiction
1858,1805884,Titti Film
1858,1805884,Tele+
1858,1805884,Ministero per i Beni e le Attività Culturali (MiBAC)
1859,7096000,Media Asia Film
1859,7096000,Sil-Metropole Organisation
1859,7096000,Avex Inc.
1859,7096000,Basic Pictures
1860,32726956,Paramount Pictures
1860,32726956,Imagine Entertainment
1860,32726956,MTV Films
1860,32726956,Insurge Pictures
1861,566736,Warner Bros.
1861,566736,Orion Pictures Corporation
1862,714766572,Marvel Studios
1863,66002004,Walt Disney Pictures
1863,66002004,Robert Simonds Productions
1864,3338228,Rick Lashbrook Films
1865,181466833,Mosaic Media Group
1865,181466833,Warner Bros.
1866,85241496,Lionsgate
1866,85241496,Allison Shearmur Productions
1866,85241496,Keep Your Head
1867,407778013,Universal Pictures
1867,407778013,Sean Daniel Company
1867,407778013,Secret Hideout
1868,17037887,Universal Pictures
1869,630161890,Twentieth Century Fox Film Corporation
1869,630161890,Scott Free Productions
1869,630161890,Mid Atlantic Films
1869,630161890,International Traders
1869,630161890,TSG Entertainment
1869,630161890,Genre Films
1870,100489151,Universal Pictures
1870,100489151,Ross Hunter Productions Inc.
1871,10400000,Miramax Films
1871,10400000,Palace Pictures
1872,215394738,Columbia Pictures Corporation
1873,10006806,The Saul Zaentz Company
1874,72287783,China Film Co-Production Corporation
1874,72287783,Huayi Brothers
1875,1,
1876,68514844,Lonely Film Productions GmbH & Co. KG.
1876,68514844,Warner Bros. Animation
1876,68514844,Warner Bros.
1876,68514844,Goldmann Pictures
1876,68514844,Baltimore Spring Creek Productions
1876,68514844,Warner Bros. Feature Animation
1877,742898,ContentFilm
1878,41296320,Spring Creek Productions
1878,41296320,21 Laps Entertainment
1878,41296320,Warner Bros.
1879,53086,Arcadia Motion Pictures
1879,53086,Wanda Visión S.A.
1879,53086,Buffalo Gal Pictures
1880,251171807,Columbia Pictures
1880,251171807,Atlas Entertainment
1880,251171807,Annapurna Pictures
1881,459359555,Ingenious Film Partners
1881,459359555,Twentieth Century Fox Film Corporation
1881,459359555,Donners' Company
1881,459359555,Dune Entertainment
1881,459359555,Major Studio Partners
1881,459359555,Bad Hat Harry Productions
1881,459359555,thinkfilm
1881,459359555,Marvel Enterprises
1881,459359555,X3 Canada Productions
1881,459359555,X3US Productions
1881,459359555,XM3 Service
1882,20240128,Samuel Goldwyn Company
1882,20240128,Touchstone Pictures
1883,20642922,Universal Studios
1884,17137302,Toei Animation Company
1885,23,Pathe Productions
1885,23,Red Turtle
1886,1535558,El Deseo
1886,1535558,France 3 Cinéma
1886,1535558,CiBy 2000
1887,133432856,France 3 Cinéma
1887,133432856,La Petite Reine
1887,133432856,Studio 37
1887,133432856,uFilm
1887,133432856,Jouror Productions
1887,133432856,La Classe Américaine
1887,133432856,JD Prod
1888,573335,Double Feature Films
1888,573335,Endgame Entertainment
1888,573335,High Frequency Entertainment
1889,11000000,Metro-Goldwyn-Mayer (MGM)
1890,13204291,BBC Films
1890,13204291,Ecosse Films
1890,13204291,HanWay Films
1890,13204291,UK Film Council
1890,13204291,2 Entertain
1890,13204291,Zak Productions
1890,13204291,Brideshead Films
1890,13204291,Mestiere Cinema
1891,320395,Lyuksor
1892,125400,TriStar Pictures
1893,40105542,Dune Entertainment
1893,40105542,Fox 2000 Pictures
1893,40105542,Fortis Films
1893,40105542,Dune Entertainment III
1893,40105542,Radar Pictures
1894,6000000,Dreamland Productions
1895,849915,Clubhouse Pictures
1896,3000000,Twentieth Century Fox Film Corporation
1897,69823199,Columbia Pictures
1897,69823199,Relativity Media
1898,54600000,2929 Productions
1898,54600000,Participant Productions
1898,54600000,Warner Independent Pictures (WIP)
1898,54600000,Davis Films
1898,54600000,Section Eight Productions
1898,54600000,Redbus Pictures
1898,54600000,Tohokushinsha
1899,6488144,Paramount Pictures
1899,6488144,60/80 Productions
1900,355962,
1901,266000000,Centropolis Entertainment
1901,266000000,Legendary Pictures
1901,266000000,Warner Bros.
1901,266000000,Moonlighting Films
1901,266000000,The Department of Trade and Industry of South Africa
1902,251058,
1903,230685453,Village Roadshow Pictures
1903,230685453,Atlas Entertainment
1903,230685453,Mosaic Media Group
1903,230685453,Mad Chance
1903,230685453,Warner Bros.
1903,230685453,WV Films IV
1903,230685453,Mel's Cite du Cinema
1903,230685453,Callahan Filmworks
1904,4800080,Sveriges Television (SVT)
1904,4800080,Yleisradio (YLE)
1904,4800080,Blind Spot Pictures Oy
1905,49998613,Universal Pictures
1905,49998613,Amblin Entertainment
1906,15429177,Universal Pictures
1906,15429177,Initial Pictures
1906,15429177,Kellgate Limited
1907,200406,British Film Institute (BFI)
1907,200406,Alcove Entertainment
1907,200406,Attercop Productions
1908,112462508,Dune Entertainment
1908,112462508,Dune Entertainment III
1908,112462508,Twentieth Century Fox
1908,112462508,Walden Media
1908,112462508,Mayhem Pictures
1908,112462508,Blumhouse
1909,152427960,Eon Productions
